,0
1,18
2,29
3,20
4,26
5,20
6,45
7,23
8,18
9,24
10,22
11,29
12,31
13,25
14,21
15,27
16,21
17,17
18,16
19,24
20,33
21,20
22,37
23,27
24,30
25,30
26,20
27,24
28,25
29,27
30,31
31,32
32,24
33,19
34,25
35,31
36,32
37,42
38,33
39,21
40,19
41,31
42,29
43,29
44,31
45,25
46,23
47,24
48,38
49,26
50,26
51,34
52,28
53,28
54,31
55,36
56,26
57,27
58,25
59,34
60,39
61,33
62,32
63,31
64,30
65,24
66,31
67,44
68,44
69,27
70,36
71,31
72,31
73,35
74,24
75,38
76,35
77,42
78,27
79,35
80,20
81,36
82,30
83,33
84,41
85,29
86,31
87,32
88,25
89,25
90,36
91,29
92,22
93,25
94,34
95,38
96,41
97,25
98,21
99,30
100,27
101,32
102,23
103,23
104,34
105,37
106,30
107,29
108,36
109,28
110,32
111,36
112,30
113,27
114,33
115,30
116,27
117,36
118,34
119,31
120,27
121,28
122,27
123,33
124,30
125,30
126,24
127,26
128,26
129,33
130,27
131,28
132,28
133,37
134,39
135,44
136,27
137,39
138,34
139,28
140,31
141,29
142,33
143,45
144,26
145,40
146,25
147,32
148,23
149,26
150,28
151,29
152,52
153,30
154,34
155,30
156,42
157,36
158,31
159,19
160,42
161,28
162,36
163,33
164,33
165,37
166,26
167,35
168,21
169,34
170,26
171,27
172,23
173,30
174,32
175,31
176,34
177,30
178,36
179,26
180,28
181,33
182,29
183,30
184,26
185,28
186,29
187,37
188,26
189,26
190,40
191,25
192,28
193,30
194,30
195,39
196,21
197,42
198,23
199,42
200,41
