,0
1,47
2,35
3,32
4,46
5,38
6,39
7,37
8,35
9,34
10,45
11,38
12,38
13,54
14,33
15,32
16,39
17,27
18,50
19,43
20,33
21,27
22,37
23,41
24,37
25,45
26,35
27,49
28,34
29,32
30,49
31,38
32,31
33,43
34,38
35,31
36,42
37,57
38,33
39,42
40,32
41,33
42,40
43,49
44,37
45,52
46,44
47,39
48,32
49,41
50,31
51,36
52,49
53,41
54,39
55,55
56,41
57,41
58,60
59,35
60,41
61,43
62,32
63,34
64,43
65,35
66,48
67,43
68,29
69,30
70,40
71,39
72,38
73,47
74,42
75,39
76,49
77,24
78,43
79,39
80,33
81,41
82,30
83,37
84,45
85,46
86,36
87,30
88,49
89,41
90,42
91,54
92,36
93,34
94,37
95,35
96,37
97,54
98,36
99,37
100,40
101,23
102,35
103,45
104,42
105,35
106,28
107,34
108,40
109,32
110,33
111,28
112,52
113,42
114,31
115,46
116,23
117,35
118,41
119,35
120,39
121,38
122,31
123,47
124,29
125,29
126,48
127,45
128,29
129,37
130,38
131,31
132,33
133,33
134,29
135,40
136,34
137,30
138,39
139,49
140,37
141,44
142,36
143,33
144,47
145,21
146,46
147,44
148,29
149,27
150,28
151,50
152,36
153,31
154,36
155,35
156,46
157,29
158,41
159,34
160,36
161,38
162,44
163,34
164,36
165,33
166,46
167,35
168,44
169,38
170,23
171,33
172,44
173,31
174,29
175,51
176,37
177,41
178,41
179,36
180,38
181,35
182,24
183,25
184,44
185,35
186,23
187,39
188,38
189,36
190,35
191,30
192,38
193,35
194,29
195,35
196,38
197,35
198,45
199,48
200,37
