,0
-200,19
-199,21
-198,31
-197,27
-196,26
-195,29
-194,37
-193,19
-192,19
-191,21
-190,31
-189,34
-188,26
-187,30
-186,27
-185,28
-184,26
-183,29
-182,29
-181,29
-180,25
-179,24
-178,27
-177,25
-176,32
-175,29
-174,31
-173,32
-172,21
-171,25
-170,28
-169,26
-168,29
-167,15
-166,15
-165,23
-164,20
-163,24
-162,28
-161,39
-160,25
-159,34
-158,30
-157,31
-156,35
-155,26
-154,37
-153,31
-152,26
-151,27
-150,32
-149,26
-148,30
-147,42
-146,28
-145,16
-144,28
-143,32
-142,22
-141,26
-140,19
-139,34
-138,29
-137,22
-136,17
-135,27
-134,30
-133,34
-132,29
-131,37
-130,33
-129,38
-128,32
-127,31
-126,23
-125,30
-124,27
-123,25
-122,31
-121,30
-120,24
-119,34
-118,24
-117,24
-116,32
-115,20
-114,32
-113,28
-112,30
-111,33
-110,34
-109,25
-108,31
-107,35
-106,25
-105,31
-104,25
-103,22
-102,30
-101,33
-100,27
-99,31
-98,33
-97,28
-96,29
-95,32
-94,39
-93,26
-92,33
-91,37
-90,18
-89,36
-88,25
-87,34
-86,30
-85,30
-84,32
-83,25
-82,26
-81,43
-80,33
-79,32
-78,22
-77,29
-76,23
-75,32
-74,34
-73,33
-72,23
-71,28
-70,38
-69,35
-68,35
-67,37
-66,31
-65,33
-64,23
-63,29
-62,24
-61,44
-60,34
-59,28
-58,34
-57,27
-56,33
-55,21
-54,38
-53,32
-52,32
-51,37
-50,30
-49,35
-48,36
-47,39
-46,36
-45,39
-44,44
-43,31
-42,43
-41,43
-40,46
-39,39
-38,47
-37,36
-36,38
-35,54
-34,39
-33,49
-32,37
-31,47
-30,40
-29,32
-28,41
-27,35
-26,35
-25,41
-24,41
-23,46
-22,37
-21,48
-20,39
-19,33
-18,44
-17,24
-16,27
-15,18
-14,8
-13,12
-12,4
-11,16
-10,27
-9,13
-8,14
-7,17
-6,23
-5,48
-4,45
-3,7
-2,340
-1,1
