,0
1,42
2,18
3,27
4,39
5,48
6,29
7,30
8,20
9,27
10,31
11,36
12,38
13,40
14,26
15,19
16,32
17,24
18,32
19,36
20,27
21,42
22,32
23,41
24,24
25,35
26,25
27,50
28,41
29,29
30,38
31,32
32,31
33,32
34,42
35,26
36,34
37,55
38,25
39,30
40,37
41,42
42,36
43,38
44,32
45,39
46,48
47,32
48,40
49,40
50,31
51,39
52,37
53,32
54,36
55,53
56,38
57,39
58,35
59,33
60,43
61,29
62,28
63,33
64,37
65,29
66,24
67,43
68,23
69,29
70,29
71,42
72,31
73,33
74,29
75,28
76,33
77,34
78,32
79,39
80,34
81,32
82,35
83,28
84,29
85,31
86,30
87,34
88,35
89,32
90,35
91,45
92,32
93,28
94,32
95,29
96,29
97,37
98,29
99,29
100,36
101,34
102,34
103,36
104,41
105,26
106,36
107,24
108,35
109,32
110,31
111,29
112,46
113,16
114,40
115,61
116,33
117,23
118,34
119,27
120,28
121,30
122,29
123,34
124,41
125,34
126,36
127,34
128,36
129,47
130,37
131,37
132,28
133,36
134,30
135,35
136,22
137,29
138,31
139,34
140,36
141,32
142,27
143,32
144,27
145,33
146,19
147,30
148,34
149,26
150,37
151,25
152,38
153,33
154,33
155,39
156,34
157,20
158,23
159,37
160,33
161,30
162,24
163,35
164,27
165,38
166,25
167,23
168,38
169,28
170,37
171,32
172,36
173,23
174,32
175,37
176,25
177,32
178,40
179,19
180,29
181,36
182,28
183,27
184,39
185,32
186,33
187,34
188,31
189,34
190,31
191,36
192,27
193,26
194,32
195,28
196,37
197,30
198,28
199,31
200,37
