,0
-200,47
-199,48
-198,57
-197,48
-196,42
-195,52
-194,41
-193,51
-192,50
-191,38
-190,50
-189,40
-188,48
-187,53
-186,45
-185,48
-184,60
-183,58
-182,45
-181,48
-180,44
-179,42
-178,44
-177,49
-176,57
-175,45
-174,56
-173,57
-172,39
-171,41
-170,39
-169,37
-168,50
-167,55
-166,65
-165,51
-164,44
-163,42
-162,67
-161,54
-160,56
-159,52
-158,44
-157,52
-156,64
-155,47
-154,60
-153,58
-152,50
-151,62
-150,53
-149,60
-148,58
-147,51
-146,57
-145,43
-144,56
-143,49
-142,52
-141,50
-140,53
-139,58
-138,67
-137,52
-136,49
-135,61
-134,54
-133,47
-132,50
-131,57
-130,77
-129,55
-128,53
-127,48
-126,51
-125,58
-124,57
-123,36
-122,53
-121,52
-120,57
-119,57
-118,57
-117,52
-116,68
-115,46
-114,57
-113,63
-112,60
-111,48
-110,42
-109,59
-108,50
-107,50
-106,58
-105,67
-104,49
-103,52
-102,64
-101,44
-100,67
-99,49
-98,65
-97,54
-96,64
-95,57
-94,61
-93,58
-92,52
-91,50
-90,59
-89,56
-88,64
-87,64
-86,56
-85,64
-84,53
-83,67
-82,63
-81,62
-80,52
-79,49
-78,64
-77,53
-76,61
-75,50
-74,43
-73,58
-72,56
-71,57
-70,44
-69,60
-68,66
-67,42
-66,51
-65,43
-64,50
-63,58
-62,50
-61,60
-60,71
-59,49
-58,57
-57,66
-56,59
-55,56
-54,47
-53,49
-52,50
-51,60
-50,62
-49,58
-48,64
-47,51
-46,62
-45,61
-44,52
-43,56
-42,63
-41,53
-40,54
-39,61
-38,62
-37,60
-36,59
-35,72
-34,76
-33,69
-32,54
-31,56
-30,79
-29,60
-28,66
-27,58
-26,78
-25,72
-24,103
-23,68
-22,64
-21,81
-20,62
-19,85
-18,74
-17,68
-16,57
-15,63
-14,31
-13,21
-12,13
-11,17
-10,16
-9,30
-8,41
-7,50
-6,48
-5,103
-4,47
-3,2
-2,744
-1,1
