,0
1,34
2,40
3,40
4,45
5,49
6,36
7,47
8,51
9,46
10,46
11,62
12,45
13,50
14,52
15,60
16,54
17,47
18,59
19,50
20,62
21,47
22,62
23,40
24,60
25,60
26,56
27,71
28,68
29,54
30,75
31,69
32,89
33,82
34,93
35,85
36,108
37,95
38,90
39,107
40,94
41,85
42,87
43,87
44,60
45,66
46,63
47,83
48,81
49,58
50,63
51,63
52,68
53,45
54,54
55,60
56,61
57,67
58,71
59,61
60,61
61,55
62,58
63,71
64,55
65,60
66,49
67,52
68,70
69,52
70,58
71,61
72,64
73,52
74,64
75,64
76,57
77,64
78,52
79,49
80,51
81,35
82,57
83,72
84,63
85,66
86,54
87,59
88,60
89,43
90,59
91,59
92,49
93,49
94,57
95,54
96,48
97,48
98,50
99,49
100,54
101,48
102,40
103,41
104,69
105,53
106,54
107,61
108,38
109,55
110,69
111,56
112,71
113,53
114,41
115,51
116,55
117,48
118,52
119,51
120,44
121,53
122,58
123,48
124,58
125,42
126,57
127,39
128,52
129,47
130,49
131,62
132,46
133,68
134,51
135,38
136,43
137,59
138,62
139,64
140,58
141,55
142,63
143,50
144,54
145,56
146,45
147,52
148,52
149,50
150,60
151,55
152,43
153,46
154,49
155,44
156,38
157,49
158,53
159,43
160,50
161,47
162,44
163,51
164,48
165,42
166,44
167,48
168,56
169,47
170,51
171,49
172,49
173,58
174,51
175,51
176,50
177,44
178,46
179,48
180,45
181,56
182,40
183,51
184,51
185,46
186,38
187,61
188,38
189,42
190,54
191,44
192,40
193,47
194,44
195,37
196,48
197,47
198,47
199,49
200,46
