,0
-200,33
-199,42
-198,41
-197,44
-196,42
-195,53
-194,48
-193,24
-192,42
-191,43
-190,50
-189,37
-188,38
-187,51
-186,46
-185,43
-184,52
-183,46
-182,33
-181,40
-180,38
-179,34
-178,44
-177,44
-176,40
-175,45
-174,46
-173,48
-172,45
-171,36
-170,46
-169,53
-168,34
-167,51
-166,35
-165,51
-164,39
-163,44
-162,54
-161,45
-160,40
-159,42
-158,46
-157,40
-156,36
-155,35
-154,46
-153,40
-152,46
-151,37
-150,61
-149,43
-148,39
-147,50
-146,33
-145,53
-144,34
-143,52
-142,35
-141,44
-140,37
-139,61
-138,46
-137,55
-136,46
-135,50
-134,37
-133,53
-132,40
-131,50
-130,45
-129,47
-128,43
-127,58
-126,42
-125,50
-124,56
-123,54
-122,48
-121,44
-120,43
-119,48
-118,45
-117,48
-116,51
-115,45
-114,42
-113,45
-112,46
-111,53
-110,51
-109,48
-108,53
-107,46
-106,49
-105,51
-104,51
-103,56
-102,47
-101,41
-100,49
-99,47
-98,44
-97,56
-96,45
-95,47
-94,46
-93,42
-92,41
-91,43
-90,48
-89,54
-88,62
-87,68
-86,51
-85,48
-84,68
-83,57
-82,47
-81,45
-80,51
-79,62
-78,56
-77,51
-76,63
-75,45
-74,47
-73,52
-72,69
-71,54
-70,47
-69,70
-68,54
-67,58
-66,56
-65,60
-64,67
-63,72
-62,44
-61,57
-60,62
-59,55
-58,62
-57,54
-56,59
-55,63
-54,46
-53,47
-52,43
-51,52
-50,49
-49,60
-48,45
-47,53
-46,56
-45,64
-44,61
-43,49
-42,61
-41,40
-40,59
-39,72
-38,61
-37,60
-36,69
-35,45
-34,71
-33,61
-32,52
-31,38
-30,67
-29,56
-28,83
-27,58
-26,59
-25,58
-24,73
-23,69
-22,72
-21,85
-20,67
-19,63
-18,78
-17,55
-16,69
-15,50
-14,36
-13,19
-12,18
-11,18
-10,17
-9,26
-8,34
-7,42
-6,43
-5,78
-4,30
-3,6
-2,674
-1,0
