,0
-200,62
-199,56
-198,58
-197,55
-196,48
-195,53
-194,55
-193,52
-192,56
-191,54
-190,40
-189,41
-188,59
-187,57
-186,51
-185,38
-184,54
-183,57
-182,48
-181,57
-180,46
-179,44
-178,45
-177,51
-176,53
-175,58
-174,64
-173,51
-172,61
-171,64
-170,67
-169,47
-168,57
-167,55
-166,44
-165,61
-164,55
-163,60
-162,45
-161,58
-160,54
-159,65
-158,57
-157,55
-156,52
-155,67
-154,60
-153,52
-152,55
-151,52
-150,62
-149,50
-148,61
-147,71
-146,60
-145,54
-144,56
-143,55
-142,50
-141,50
-140,47
-139,60
-138,56
-137,57
-136,42
-135,44
-134,56
-133,82
-132,76
-131,76
-130,63
-129,49
-128,49
-127,68
-126,54
-125,60
-124,47
-123,53
-122,57
-121,53
-120,62
-119,59
-118,65
-117,56
-116,61
-115,56
-114,62
-113,55
-112,57
-111,68
-110,60
-109,61
-108,63
-107,56
-106,48
-105,63
-104,61
-103,55
-102,61
-101,72
-100,54
-99,60
-98,67
-97,71
-96,57
-95,76
-94,56
-93,63
-92,63
-91,58
-90,72
-89,56
-88,62
-87,74
-86,64
-85,69
-84,68
-83,68
-82,72
-81,62
-80,56
-79,65
-78,75
-77,55
-76,67
-75,66
-74,67
-73,64
-72,50
-71,48
-70,75
-69,55
-68,75
-67,69
-66,58
-65,66
-64,55
-63,78
-62,58
-61,65
-60,68
-59,79
-58,71
-57,81
-56,80
-55,78
-54,73
-53,86
-52,83
-51,83
-50,70
-49,75
-48,66
-47,69
-46,85
-45,71
-44,78
-43,75
-42,84
-41,82
-40,86
-39,80
-38,77
-37,72
-36,89
-35,80
-34,117
-33,77
-32,85
-31,70
-30,79
-29,85
-28,76
-27,79
-26,84
-25,71
-24,78
-23,62
-22,74
-21,86
-20,67
-19,39
-18,51
-17,35
-16,31
-15,14
-14,13
-13,12
-12,10
-11,16
-10,15
-9,34
-8,36
-7,44
-6,56
-5,59
-4,77
-3,29
-2,394
-1,1
